traffic_bytes,ciphers_up,ciphers_down,cipher_size,op_local,levels,op_offload,benchmarking_clients,client_agg,keygen,keygen_size,sample,benchmarking,proxy_agg,server_agg,accuracy,offloaded_pct,op_offload_count
0,0,0,{},0.06281518936157227,7,-1,1.599672555923462,0.01648116111755371,1.4692740440368652,1711984,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/03mul/analyst/algorithms.yaml,1.5999534130096436,0.017043113708496094,0.006827354431152344,0.0001,0.0,0
5526867,2,1,{1842289: 3},-1,7,1.9788742065429688e-05,1.5704970359802246,0.016586780548095703,1.4711635112762451,1712058,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/02div/analyst/algorithms.yaml,1.57078218460083,0.016585826873779297,0.006648540496826172,0.0,1.0,1
0,0,0,{},0.0011532306671142578,7,-1,1.5413448810577393,0.016660213470458984,1.4704391956329346,1711502,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/01sub/analyst/algorithms.yaml,1.5416147708892822,0.01644277572631836,0.006539344787597656,0.0,0.0,0
0,0,0,{},0.018336772918701172,7,-1,1.554051399230957,0.01657247543334961,1.4701898097991943,1711440,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/00add/analyst/algorithms.yaml,1.554326057434082,0.017261981964111328,0.006670236587524414,0.0,0.0,0
0,0,0,{},0.0420377254486084,7,-1,1.598571538925171,0.016142845153808594,1.4700400829315186,1711570,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/06dic/analyst/algorithms.yaml,1.598825454711914,0.016181468963623047,0.006787538528442383,0.0,0.0,0
0,0,0,{},0.04171442985534668,7,-1,1.599816083908081,0.01653599739074707,1.4694230556488037,1711143,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/05poc/analyst/algorithms.yaml,1.6000893115997314,0.016385555267333984,0.0068128108978271484,0.0,0.0,0
3684578,1,1,{1842289: 2},-1,7,0.02338719367980957,1.5779972076416016,0.017116785049438477,1.4718818664550781,1712003,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/04sqrt/analyst/algorithms.yaml,1.578249454498291,0.017351865768432617,0.006541013717651367,0.0,1.0,1
0,0,0,{},0.06267452239990234,7,-1,1.600416898727417,0.016707181930541992,1.4711215496063232,1711239,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/03mul/analyst/algorithms.yaml,1.6006860733032227,0.017345428466796875,0.006981611251831055,0.0001,0.0,0
5526867,2,1,{1842289: 3},-1,7,1.9550323486328125e-05,1.5678637027740479,0.01633596420288086,1.4701848030090332,1712124,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/02div/analyst/algorithms.yaml,1.5682108402252197,0.016268253326416016,0.006539821624755859,0.0,1.0,1
0,0,0,{},0.001169443130493164,7,-1,1.5393762588500977,0.016633987426757812,1.4717459678649902,1711953,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/01sub/analyst/algorithms.yaml,1.5396523475646973,0.01660776138305664,0.0066525936126708984,0.0,0.0,0
0,0,0,{},0.018319129943847656,7,-1,1.5564854145050049,0.01661396026611328,1.4719898700714111,1712159,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/00add/analyst/algorithms.yaml,1.5567729473114014,0.017136096954345703,0.006631374359130859,0.0,0.0,0
0,0,0,{},0.04235386848449707,7,-1,1.5993201732635498,0.01660609245300293,1.471219778060913,1712152,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/06dic/analyst/algorithms.yaml,1.5995700359344482,0.01653456687927246,0.0068359375,0.0,0.0,0
0,0,0,{},0.04178905487060547,7,-1,1.5978162288665771,0.01656794548034668,1.4723429679870605,1711266,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/05poc/analyst/algorithms.yaml,1.598127841949463,0.016462326049804688,0.006792306900024414,0.0,0.0,0
3684578,1,1,{1842289: 2},-1,7,0.023422956466674805,1.5631272792816162,0.017697811126708984,1.4681425094604492,1712064,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/04sqrt/analyst/algorithms.yaml,1.5634570121765137,0.017830610275268555,0.0066564083099365234,0.0,1.0,1
0,0,0,{},0.06258964538574219,7,-1,1.602569341659546,0.016193628311157227,1.4701695442199707,1711277,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/03mul/analyst/algorithms.yaml,1.6028504371643066,0.016840457916259766,0.006814241409301758,0.0001,0.0,0
5526867,2,1,{1842289: 3},-1,7,1.9073486328125e-05,1.5743772983551025,0.01631951332092285,1.4710848331451416,1711841,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/02div/analyst/algorithms.yaml,1.5746312141418457,0.016224145889282227,0.006531953811645508,0.0,1.0,1
0,0,0,{},0.001173257827758789,7,-1,1.5423192977905273,0.016656875610351562,1.4717957973480225,1711192,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/01sub/analyst/algorithms.yaml,1.542595624923706,0.01659417152404785,0.006627559661865234,0.0,0.0,0
0,0,0,{},0.018463850021362305,7,-1,1.5672132968902588,0.016633272171020508,1.470996618270874,1711622,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/00add/analyst/algorithms.yaml,1.5675039291381836,0.017225027084350586,0.006667137145996094,0.0,0.0,0
0,0,0,{},0.04337882995605469,7,-1,1.600611925125122,0.016193866729736328,1.4700555801391602,1711877,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/06dic/analyst/algorithms.yaml,1.600858211517334,0.01614975929260254,0.006760835647583008,0.0,0.0,0
0,0,0,{},0.041925907135009766,7,-1,1.6046879291534424,0.01651906967163086,1.4666733741760254,1711193,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/05poc/analyst/algorithms.yaml,1.604968786239624,0.01647496223449707,0.006859302520751953,0.0,0.0,0
3684578,1,1,{1842289: 2},-1,7,0.023471832275390625,1.5603854656219482,0.017522811889648438,1.4713287353515625,1711810,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/04sqrt/analyst/algorithms.yaml,1.5606660842895508,0.018214702606201172,0.00666356086730957,0.0,1.0,1
0,0,0,{},0.0623631477355957,7,-1,1.6079232692718506,0.01665043830871582,1.4887521266937256,1711751,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/03mul/analyst/algorithms.yaml,1.608208417892456,0.01721978187561035,0.007030963897705078,0.0001,0.0,0
5526867,2,1,{1842289: 3},-1,7,1.9550323486328125e-05,1.566537857055664,0.01633763313293457,1.4752285480499268,1710787,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/02div/analyst/algorithms.yaml,1.5668201446533203,0.0161893367767334,0.006506443023681641,0.0,1.0,1
0,0,0,{},0.0011608600616455078,7,-1,1.5384621620178223,0.016661882400512695,1.4688575267791748,1711791,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/01sub/analyst/algorithms.yaml,1.5387234687805176,0.016664743423461914,0.006648540496826172,0.0,0.0,0
0,0,0,{},0.018429994583129883,7,-1,1.5543160438537598,0.01655101776123047,1.4691414833068848,1712206,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/00add/analyst/algorithms.yaml,1.5545883178710938,0.017256975173950195,0.006657838821411133,0.0,0.0,0
0,0,0,{},0.041738033294677734,7,-1,1.599168062210083,0.01622152328491211,1.4711766242980957,1712206,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/06dic/analyst/algorithms.yaml,1.5994105339050293,0.016155004501342773,0.006777524948120117,0.0,0.0,0
0,0,0,{},0.041992902755737305,7,-1,1.6022109985351562,0.016604900360107422,1.4713163375854492,1711137,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/05poc/analyst/algorithms.yaml,1.6024737358093262,0.01667308807373047,0.0069539546966552734,0.0,0.0,0
3684578,1,1,{1842289: 2},-1,7,0.023443937301635742,1.5622904300689697,0.017614364624023438,1.4802515506744385,1711890,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/04sqrt/analyst/algorithms.yaml,1.5625605583190918,0.01779651641845703,0.0066721439361572266,0.0,1.0,1
0,0,0,{},0.062433719635009766,7,-1,1.6031794548034668,0.016670703887939453,1.474236011505127,1712111,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/03mul/analyst/algorithms.yaml,1.6034553050994873,0.0172271728515625,0.0069158077239990234,0.0001,0.0,0
5526867,2,1,{1842289: 3},-1,7,1.8358230590820312e-05,1.566713571548462,0.01658773422241211,1.470351219177246,1711883,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/02div/analyst/algorithms.yaml,1.56697416305542,0.016587257385253906,0.0066678524017333984,0.0,1.0,1
0,0,0,{},0.0011589527130126953,7,-1,1.5398499965667725,0.016704082489013672,1.469430685043335,1711905,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/01sub/analyst/algorithms.yaml,1.5401058197021484,0.016652822494506836,0.006705045700073242,0.0,0.0,0
0,0,0,{},0.018352746963500977,7,-1,1.5562260150909424,0.016257762908935547,1.474071979522705,1710980,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/00add/analyst/algorithms.yaml,1.556476354598999,0.016990184783935547,0.006592750549316406,0.0,0.0,0
0,0,0,{},0.04189276695251465,7,-1,1.5982551574707031,0.016562938690185547,1.469102144241333,1711879,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/06dic/analyst/algorithms.yaml,1.5984861850738525,0.016488075256347656,0.006859302520751953,0.0,0.0,0
0,0,0,{},0.041837453842163086,7,-1,1.5998826026916504,0.016500234603881836,1.475980520248413,1712186,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/05poc/analyst/algorithms.yaml,1.600156545639038,0.01652050018310547,0.006836652755737305,0.0,0.0,0
3684578,1,1,{1842289: 2},-1,7,0.023432016372680664,1.5631370544433594,0.017558813095092773,1.4701125621795654,1711089,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/04sqrt/analyst/algorithms.yaml,1.5634243488311768,0.017902374267578125,0.0066814422607421875,0.0,1.0,1
0,0,0,{},0.06229710578918457,7,-1,1.5981333255767822,0.016668319702148438,1.4707915782928467,1712168,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/03mul/analyst/algorithms.yaml,1.5983855724334717,0.017261505126953125,0.0069844722747802734,0.0001,0.0,0
5526867,2,1,{1842289: 3},-1,7,1.9550323486328125e-05,1.5655364990234375,0.016562461853027344,1.4707188606262207,1712124,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/02div/analyst/algorithms.yaml,1.5658185482025146,0.016566753387451172,0.006609201431274414,0.0,1.0,1
0,0,0,{},0.0012063980102539062,7,-1,1.5425829887390137,0.016323328018188477,1.4681487083435059,1712007,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/01sub/analyst/algorithms.yaml,1.542846918106079,0.01637887954711914,0.006582498550415039,0.0,0.0,0
0,0,0,{},0.018334150314331055,7,-1,1.557121753692627,0.016834020614624023,1.4702391624450684,1711236,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/00add/analyst/algorithms.yaml,1.5574228763580322,0.01736593246459961,0.006742954254150391,0.0,0.0,0
0,0,0,{},0.041799306869506836,7,-1,1.6013050079345703,0.016228914260864258,1.4685215950012207,1711776,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/06dic/analyst/algorithms.yaml,1.6015572547912598,0.016162872314453125,0.006786823272705078,0.0,0.0,0
0,0,0,{},0.04351496696472168,7,-1,1.6021125316619873,0.016553163528442383,1.469770908355713,1711655,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/05poc/analyst/algorithms.yaml,1.6023972034454346,0.016610145568847656,0.006841421127319336,0.0,0.0,0
3684578,1,1,{1842289: 2},-1,7,0.023645639419555664,1.5641534328460693,0.01708507537841797,1.4679174423217773,1711980,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/04sqrt/analyst/algorithms.yaml,1.564401388168335,0.017324209213256836,0.006538867950439453,0.0,1.0,1
0,0,0,{},0.06236004829406738,7,-1,1.5984113216400146,0.016283750534057617,1.4706778526306152,1711098,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/03mul/analyst/algorithms.yaml,1.59871244430542,0.01691913604736328,0.006784677505493164,0.0001,0.0,0
5526867,2,1,{1842289: 3},-1,7,2.002716064453125e-05,1.571991205215454,0.01662158966064453,1.475121021270752,1712021,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/02div/analyst/algorithms.yaml,1.5722815990447998,0.016489505767822266,0.0065190792083740234,0.0,1.0,1
0,0,0,{},0.0011565685272216797,7,-1,1.5419843196868896,0.016610383987426758,1.4695460796356201,1711044,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/01sub/analyst/algorithms.yaml,1.5422594547271729,0.01659083366394043,0.006821155548095703,0.0,0.0,0
0,0,0,{},0.018416643142700195,7,-1,1.555483341217041,0.016559839248657227,1.495051383972168,1711693,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/00add/analyst/algorithms.yaml,1.5557584762573242,0.01729750633239746,0.006654500961303711,0.0,0.0,0
0,0,0,{},0.04171299934387207,7,-1,1.5991744995117188,0.016167879104614258,1.4734580516815186,1711067,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/06dic/analyst/algorithms.yaml,1.5994272232055664,0.01619100570678711,0.0068171024322509766,0.0,0.0,0
0,0,0,{},0.042119741439819336,7,-1,1.5986697673797607,0.01630115509033203,1.4722356796264648,1711713,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/05poc/analyst/algorithms.yaml,1.5989208221435547,0.016257524490356445,0.006774425506591797,0.0,0.0,0
3684578,1,1,{1842289: 2},-1,7,0.023424386978149414,1.5714678764343262,0.01758408546447754,1.46934175491333,1710865,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/04sqrt/analyst/algorithms.yaml,1.5717427730560303,0.017805099487304688,0.00666356086730957,0.0,1.0,1
0,0,0,{},0.06257772445678711,7,-1,1.5979671478271484,0.016626596450805664,1.4737827777862549,1711158,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/03mul/analyst/algorithms.yaml,1.5982701778411865,0.01718902587890625,0.006954669952392578,0.0001,0.0,0
5526867,2,1,{1842289: 3},-1,7,1.8835067749023438e-05,1.5739355087280273,0.016531705856323242,1.4702236652374268,1711350,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/02div/analyst/algorithms.yaml,1.5742220878601074,0.016622543334960938,0.006654977798461914,0.0,1.0,1
0,0,0,{},0.0011510848999023438,7,-1,1.5394902229309082,0.016799449920654297,1.4703710079193115,1712078,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/01sub/analyst/algorithms.yaml,1.5397601127624512,0.01681828498840332,0.006719112396240234,0.0,0.0,0
